GeneSymbol,ChemicalName,Organism,Interaction,InteractionActions,PubMedIDs,ChemicalID,SMILES
MAPK3,Nimustine,Homo sapiens,Nimustine results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,26418950,D015376,CC1=NC=C(C(=N1)N)CNC(=O)N(CCCl)N=O
MAPK3,nitroaspirin,Homo sapiens,nitroaspirin affects the phosphorylation of MAPK3 protein,affects^phosphorylation,16169935,C102148,CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=CC(=C2)CO[N+](=O)[O-]
MAPK3,Nitrogen,Homo sapiens,[Silver Compounds binds to [Nitrogen binds to titanium dioxide]] which results in increased phosphorylation of MAPK3 protein,affects^binding|increases^phosphorylation,30711708,D009584,N#N
MAPK3,Nitroprusside,Homo sapiens,Deferoxamine inhibits the reaction [Nitroprusside results in decreased phosphorylation of MAPK3 protein],decreases^phosphorylation|decreases^reaction,31066958,D009599,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.N#[O+].[Fe+2]
MAPK3,Nitroprusside,Homo sapiens,GOSR1 protein affects the reaction [Deferoxamine inhibits the reaction [Nitroprusside results in decreased phosphorylation of MAPK3 protein]],affects^reaction|decreases^phosphorylation|decreases^reaction,31066958,D009599,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.N#[O+].[Fe+2]
MAPK3,Nitroprusside,Homo sapiens,MAPK3 protein affects the reaction [GOSR1 protein affects the reaction [Nitroprusside results in decreased expression of NFE2L2 protein]],affects^reaction|decreases^expression,31066958,D009599,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.N#[O+].[Fe+2]
MAPK3,Nitroprusside,Homo sapiens,Nitroprusside results in decreased phosphorylation of MAPK3 protein,decreases^phosphorylation,15486966|31066958,D009599,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.N#[O+].[Fe+2]
MAPK3,Nitroprusside,Homo sapiens,[Nitroprusside results in increased expression of ITGB3 protein] which results in increased phosphorylation of and results in increased activity of MAPK3 protein,increases^activity|increases^expression|increases^phosphorylation,21332719,D009599,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.N#[O+].[Fe+2]
MAPK3,Nitrosourea Compounds,Homo sapiens,Nitrosourea Compounds results in decreased expression of MAPK3 protein modified form,decreases^expression,18443378,D009607,
MAPK3,"NKCT1 protein, Naja kaouthia",Homo sapiens,"NKCT1 protein, Naja kaouthia analog results in decreased phosphorylation of MAPK3 protein",decreases^phosphorylation,28322778,C000591546,
MAPK3,"N-methyl-3-(1-(4-(piperazin-1-yl)phenyl)-5-(4'-(trifluoromethyl)-(1,1'-biphenyl)-4-yl)-1H-pyrazol-3-yl)propanamide",Homo sapiens,"N-methyl-3-(1-(4-(piperazin-1-yl)phenyl)-5-(4'-(trifluoromethyl)-(1,1'-biphenyl)-4-yl)-1H-pyrazol-3-yl)propanamide results in decreased phosphorylation of MAPK3 protein",decreases^phosphorylation,21823616,C562238,
MAPK3,N-Methylaspartate,Homo sapiens,CAV1 protein affects the reaction [N-Methylaspartate results in increased phosphorylation of MAPK3 protein],affects^reaction|increases^phosphorylation,35257817,D016202,CNC(CC(=O)O)C(=O)O
MAPK3,N-Methylaspartate,Homo sapiens,kukoamine B inhibits the reaction [N-Methylaspartate results in decreased phosphorylation of MAPK3 protein],decreases^phosphorylation|decreases^reaction,26065936,D016202,CNC(CC(=O)O)C(=O)O
MAPK3,N-Methylaspartate,Homo sapiens,N-Methylaspartate results in decreased phosphorylation of MAPK3 protein,decreases^phosphorylation,26065936,D016202,CNC(CC(=O)O)C(=O)O
MAPK3,N-Methylaspartate,Homo sapiens,N-Methylaspartate results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,35257817,D016202,CNC(CC(=O)O)C(=O)O
MAPK3,N-Methylaspartate,Homo sapiens,U 0126 inhibits the reaction [N-Methylaspartate results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,35257817,D016202,CNC(CC(=O)O)C(=O)O
MAPK3,"N-methyl-delta-3,3-dihydroindole-2,2 diketone",Homo sapiens,"N-methyl-delta-3,3-dihydroindole-2,2 diketone results in decreased phosphorylation of MAPK3 protein",decreases^phosphorylation,21606178,C547344,
MAPK3,"N,N''-1,4-butanediylbis(N'-(3-isothiocyanatophenyl))thiourea",Homo sapiens,"[N,N''-1,4-butanediylbis(N'-(3-isothiocyanatophenyl))thiourea binds to and results in decreased activity of P2RY6 protein] which results in decreased expression of MAPK3 protein modified form",affects^binding|decreases^activity|decreases^expression,24418705,C541384,
MAPK3,Nocodazole,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Nocodazole results in increased phosphorylation of and results in increased activity of MAPK3 protein],decreases^reaction|increases^activity|increases^phosphorylation,15907805,D015739,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3
MAPK3,Nocodazole,Homo sapiens,Nocodazole results in increased phosphorylation of and results in increased activity of MAPK3 protein,increases^activity|increases^phosphorylation,15907805,D015739,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3
MAPK3,Nocodazole,Homo sapiens,TYMP affects the reaction [Nocodazole results in increased phosphorylation of and results in increased activity of MAPK3 protein],affects^reaction|increases^activity|increases^phosphorylation,15907805,D015739,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3
MAPK3,Nocodazole,Homo sapiens,U 0126 inhibits the reaction [Nocodazole results in increased phosphorylation of and results in increased activity of MAPK3 protein],decreases^reaction|increases^activity|increases^phosphorylation,15907805,D015739,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3
MAPK3,nonachlor,Homo sapiens,nonachlor inhibits the reaction [EGF protein results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,29329451,C001870,C12C(C(C(C1Cl)Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
MAPK3,norcantharidin,Homo sapiens,norcantharidin results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,21075198|21266192,C069741,C1CC2C3C(C1O2)C(=O)OC3=O
MAPK3,nordy,Homo sapiens,nordy inhibits the reaction [N-Formylmethionine Leucyl-Phenylalanine results in increased phosphorylation of and results in increased activity of MAPK3 protein],decreases^reaction|increases^activity|increases^phosphorylation,17377739,C510003,
MAPK3,Norepinephrine,Homo sapiens,Norepinephrine inhibits the reaction [Estradiol results in decreased phosphorylation of MAPK3 protein],decreases^phosphorylation|decreases^reaction,15292328,D009638,C1=CC(=C(C=C1C(CN)O)O)O
MAPK3,nothofagin,Homo sapiens,"nothofagin inhibits the reaction [lipopolysaccharide, Escherichia coli O111 B4 results in increased phosphorylation of MAPK3 protein]",decreases^reaction|increases^phosphorylation,25655391,C528728,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C(=C2O)C3C(C(C(C(O3)CO)O)O)O)O)O)O
MAPK3,notoginsenoside R1,Homo sapiens,notoginsenoside R1 inhibits the reaction [Hydrogen Peroxide results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,16632126,C072936,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)OC7C(C(C(C(O7)CO)O)O)O)C
MAPK3,notoginsenoside R1,Homo sapiens,notoginsenoside R1 inhibits the reaction [TNF protein results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,16458614|16632126,C072936,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)OC7C(C(C(C(O7)CO)O)O)O)C
MAPK3,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",Homo sapiens,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride inhibits the reaction [Methylnitronitrosoguanidine results in decreased phosphorylation of MAPK3 protein]",decreases^phosphorylation|decreases^reaction,17828454,C434926,
MAPK3,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",Homo sapiens,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride inhibits the reaction [VEGFA protein results in increased phosphorylation of MAPK3 protein]",decreases^reaction|increases^phosphorylation,18575783,C434926,
MAPK3,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",Homo sapiens,"U 0126 inhibits the reaction [N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride inhibits the reaction [Methylnitronitrosoguanidine results in decreased phosphorylation of MAPK3 protein]]",decreases^phosphorylation|decreases^reaction,17828454,C434926,
MAPK3,N-phenyl-7-(hydroxyimino)cyclopropa(b)chromen-1a-carboxamide,Homo sapiens,N-phenyl-7-(hydroxyimino)cyclopropa(b)chromen-1a-carboxamide inhibits the reaction [Permethrin results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,30205134,C442478,
MAPK3,NSC 680410,Homo sapiens,NSC 680410 results in decreased phosphorylation of MAPK3 protein,decreases^phosphorylation,14647418|19720055,C404397,C1C2CC3CC1CC(C2)(C3)OC(=O)C4=CC=C(C=C4)NCC5=C(C=CC(=C5)O)O
MAPK3,NSC 74859,Homo sapiens,NSC 74859 inhibits the reaction [Thyroxine results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,31336132,C520337,CC1=CC=C(C=C1)S(=O)(=O)OCC(=O)NC2=CC(=C(C=C2)C(=O)O)O
MAPK3,NSC-87877,Homo sapiens,NSC-87877 results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,25316819,C512715,C1=CC2=C(C=C(C(=C2N=C1)O)N=NC3=CC4=C(C=C3)C=C(C=C4)S(=O)(=O)O)S(=O)(=O)O
MAPK3,NVP-AEW541,Homo sapiens,[NVP-AEW541 co-treated with Dasatinib] results in decreased phosphorylation of MAPK3 protein,affects^cotreatment|decreases^phosphorylation,20664932,C501177,C1CN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6
MAPK3,NVP-BKM120,Homo sapiens,KRAS protein affects the reaction [NVP-BKM120 results in increased phosphorylation of MAPK3 protein],affects^reaction|increases^phosphorylation,24576621,C571178,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
MAPK3,NVP-BKM120,Homo sapiens,mirdametinib inhibits the reaction [NVP-BKM120 results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,24576621,C571178,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
MAPK3,NVP-BKM120,Homo sapiens,NVP-BKM120 results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,24576621,C571178,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
MAPK3,NVP-TAE684,Homo sapiens,EGF protein inhibits the reaction [NVP-TAE684 results in decreased phosphorylation of MAPK3 protein],decreases^phosphorylation|decreases^reaction,22843788,C516714,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC
MAPK3,NVP-TAE684,Homo sapiens,HGF protein inhibits the reaction [NVP-TAE684 results in decreased phosphorylation of MAPK3 protein],decreases^phosphorylation|decreases^reaction,22553343,C516714,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC
MAPK3,NVP-TAE684,Homo sapiens,NVP-TAE684 results in decreased phosphorylation of MAPK3 protein,decreases^phosphorylation,21502504|22553343|22843788,C516714,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC
MAPK3,"O(2)-(2,4-dinitrophenyl) 1-((4-ethoxycarbonyl)piperazin-1-yl)diazen-1-ium-1,2-diolate",Homo sapiens,"O(2)-(2,4-dinitrophenyl) 1-((4-ethoxycarbonyl)piperazin-1-yl)diazen-1-ium-1,2-diolate results in increased phosphorylation of MAPK3 protein",increases^phosphorylation,14566972,C474958,
MAPK3,ochratoxin A,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [ochratoxin A results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,22230261,C025589,CC1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)NC(CC3=CC=CC=C3)C(=O)O)Cl
MAPK3,ochratoxin A,Homo sapiens,Citrinin promotes the reaction [ochratoxin A results in increased phosphorylation of MAPK3 protein],increases^phosphorylation|increases^reaction,29673704,C025589,CC1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)NC(CC3=CC=CC=C3)C(=O)O)Cl
MAPK3,ochratoxin A,Homo sapiens,ochratoxin A promotes the reaction [Citrinin results in increased phosphorylation of MAPK3 protein],increases^phosphorylation|increases^reaction,29673704,C025589,CC1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)NC(CC3=CC=CC=C3)C(=O)O)Cl
MAPK3,ochratoxin A,Homo sapiens,ochratoxin A results in increased phosphorylation of and results in increased activity of MAPK3 protein,increases^activity|increases^phosphorylation,11711124,C025589,CC1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)NC(CC3=CC=CC=C3)C(=O)O)Cl
MAPK3,ochratoxin A,Homo sapiens,ochratoxin A results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,22230261|25002221|27193732|29673704|31154016,C025589,CC1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)NC(CC3=CC=CC=C3)C(=O)O)Cl
MAPK3,ochratoxin A,Homo sapiens,Wortmannin promotes the reaction [ochratoxin A results in increased phosphorylation of MAPK3 protein],increases^phosphorylation|increases^reaction,25002221,C025589,CC1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)NC(CC3=CC=CC=C3)C(=O)O)Cl
MAPK3,Okadaic Acid,Homo sapiens,Okadaic Acid promotes the reaction [[Ionomycin co-treated with Tetradecanoylphorbol Acetate] results in increased phosphorylation of MAPK3 protein],affects^cotreatment|increases^phosphorylation|increases^reaction,23775084,D019319,CC1CCC2(CCCCO2)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O
MAPK3,Okadaic Acid,Homo sapiens,Okadaic Acid results in increased activity of MAPK3 protein,increases^activity,19716839,D019319,CC1CCC2(CCCCO2)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O
MAPK3,Oleanolic Acid,Homo sapiens,Oleanolic Acid analog results in decreased phosphorylation of MAPK3 protein,decreases^phosphorylation,26612655,D009828,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C
MAPK3,Oleanolic Acid,Homo sapiens,Oleanolic Acid inhibits the reaction [tert-Butylhydroperoxide results in decreased expression of MAPK3 protein modified form],decreases^expression|decreases^reaction,20100471,D009828,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C
MAPK3,Oleanolic Acid,Homo sapiens,Oleanolic Acid results in decreased phosphorylation of MAPK3 protein,decreases^phosphorylation,35690101,D009828,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C
MAPK3,Oleic Acid,Homo sapiens,Oleic Acid inhibits the reaction [Particulate Matter results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,38456238,D019301,CCCCCCCCC=CCCCCCCCC(=O)O
MAPK3,Oligopeptides,Homo sapiens,Oligopeptides analog results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,24875536,D009842,
MAPK3,Oligopeptides,Homo sapiens,U 0126 inhibits the reaction [Oligopeptides analog results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,24875536,D009842,
MAPK3,"Oligoribonucleotides, Antisense",Homo sapiens,"[Oligoribonucleotides, Antisense results in increased activity of MIR186 mRNA] which results in decreased phosphorylation of MAPK3 protein",decreases^phosphorylation|increases^activity,34291859,D020320,
MAPK3,"Oligoribonucleotides, Antisense",Homo sapiens,"RAB27A protein inhibits the reaction [[Oligoribonucleotides, Antisense results in increased activity of MIR186 mRNA] which results in decreased phosphorylation of MAPK3 protein]",decreases^phosphorylation|decreases^reaction|increases^activity,34291859,D020320,
MAPK3,"Oligoribonucleotides, Antisense",Homo sapiens,"RAB27B protein promotes the reaction [RAB27A protein inhibits the reaction [[Oligoribonucleotides, Antisense results in increased activity of MIR186 mRNA] which results in decreased phosphorylation of MAPK3 protein]]",decreases^phosphorylation|decreases^reaction|increases^activity|increases^reaction,34291859,D020320,
MAPK3,omipalisib,Homo sapiens,[omipalisib co-treated with trametinib] results in decreased phosphorylation of MAPK3 protein,affects^cotreatment|decreases^phosphorylation,22733540,C561454,COC1=C(C=C(C=N1)C2=CC3=C(C=CN=C3C=C2)C4=CN=NC=C4)NS(=O)(=O)C5=C(C=C(C=C5)F)F
MAPK3,omipalisib,Homo sapiens,omipalisib results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,22733540,C561454,COC1=C(C=C(C=N1)C2=CC3=C(C=CN=C3C=C2)C4=CN=NC=C4)NS(=O)(=O)C5=C(C=C(C=C5)F)F
MAPK3,ON123300,Homo sapiens,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [ON123300 results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,24568969,C000594117,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C5CCCC5)C#N
MAPK3,ON123300,Homo sapiens,Gefitinib affects the reaction [ON123300 results in decreased phosphorylation of MAPK3 protein],affects^reaction|decreases^phosphorylation,24568969,C000594117,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C5CCCC5)C#N
MAPK3,ON123300,Homo sapiens,ON123300 affects the reaction [[PDGFB protein binds to PDGFB protein] which results in increased phosphorylation of MAPK3 protein],affects^binding|affects^reaction|increases^phosphorylation,24568969,C000594117,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C5CCCC5)C#N
MAPK3,ON123300,Homo sapiens,ON123300 inhibits the reaction [FGF2 protein results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,24568969,C000594117,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C5CCCC5)C#N
MAPK3,ON123300,Homo sapiens,ON123300 results in increased activity of and results in increased phosphorylation of MAPK3 protein,increases^activity|increases^phosphorylation,24568969,C000594117,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C5CCCC5)C#N
MAPK3,ON123300,Homo sapiens,ON123300 results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,24568969,C000594117,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C5CCCC5)C#N
MAPK3,ON123300,Homo sapiens,PTEN protein inhibits the reaction [ON123300 results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,24568969,C000594117,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C5CCCC5)C#N
MAPK3,ON123300,Homo sapiens,Wortmannin inhibits the reaction [ON123300 results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,24568969,C000594117,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C5CCCC5)C#N
MAPK3,"o,p'-DDT",Homo sapiens,"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [o,p'-DDT results in increased phosphorylation of MAPK3 protein]",decreases^reaction|increases^phosphorylation,20678559,C016340,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl
MAPK3,"o,p'-DDT",Homo sapiens,"o,p'-DDT results in increased phosphorylation of MAPK3 protein",increases^phosphorylation,11222871|20678559|34167450,C016340,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl
MAPK3,OR486,Homo sapiens,OR486 inhibits the reaction [Estradiol results in decreased phosphorylation of MAPK3 protein],decreases^phosphorylation|decreases^reaction,15292328,C057726,C1=C(C=C(C(=C1[N+](=O)[O-])O)O)[N+](=O)[O-]
